date,algo_returns,sp_500_returns,algo_volume,sp_500_volume,algo_volatility,sp_500_volatility,risk_free_rate,market_condition,domestic_returns_algo,international_returns_algo,volatility_regime,geopolitical_event,economic_sentiment,key_market_sector,excess_return_algo,excess_return_sp_500,sharpe_algo,sharpe_sp_500
2018-03-01,0.029800961184115748,-0.00423850654959667,288486781.15684253,38336127319.86445,0.04900911767919621,0.047581667649705055,0.0017556353338958886,Bull,-0.017853649888816003,0.05885695634646586,High,No Geopolitical Event,Not Positive,Tech,0.02804532585021986,-0.005994141883492558,0.5722471078503983,-0.12597586800910948
2018-04-01,-2.104571958355837e-4,-0.0072188400404953074,442453337.8116643,60307891240.64651,0.04485315232310924,0.0435467498282614,0.0015708671814691488,Bull,0.018982215023403443,0.0037250035270393923,Not High,No Geopolitical Event,Not Positive,Not Tech,-0.0017813243773047325,-0.008789707221964456,-0.039714586044534456,-0.201845310077769
2018-05-01,0.015765950154766135,-0.019788279156820507,786917230.6064601,69404808613.0807,0.02742400649486767,0.026625249024143368,0.0015149484550449621,Bull,0.033695812110725476,0.028081489531388004,Not High,No Geopolitical Event,Not Positive,Not Tech,0.014251001699721173,-0.02130322761186547,0.5196542562950534,-0.8001137413793963
2018-06-01,-0.006800231254105263,-3.1669112078395144e-4,459596714.0757553,40141409238.7123,0.05218490843716645,0.05066495964773442,0.0016959356034740303,Bull,0.0352291143270288,-0.029879768459037337,High,Geopolitical Event,Not Positive,Not Tech,-0.008496166857579293,-0.0020126267242579817,-0.16280888693728673,-0.03972423422916868
2018-07-01,-0.05331895895789282,-0.04261585406273058,342160220.4605602,52423765605.58232,0.04857507365400166,0.04716026568349676,0.0016773314563323094,Bear,0.03523135634954868,0.0015919132239602465,High,Geopolitical Event,Not Positive,Not Tech,-0.05499629041422513,-0.04429318551906289,-1.1321916011072168,-0.939205597702195
2018-08-01,0.1740790373123886,0.09475823861354052,422638353.8064154,70973983945.52528,0.04186278825963431,0.040643483747217775,0.0017545870363577798,Bull,-0.010942030417381624,0.057838548333952876,Not High,No Geopolitical Event,Positive,Not Tech,0.17232445027603083,0.09300365157718274,4.116411195720391,2.288279522385904
2018-09-01,0.06248132816899099,0.05631847993219962,847095733.4045643,100693590416.9855,0.04581588846378081,0.044481445110466804,0.0015867785681131785,Bull,0.03027484116022388,0.030651365739294,Not High,No Geopolitical Event,Positive,Tech,0.06089454960087781,0.05473170136408644,1.3291142361894226,1.2304389218507579
2018-10-01,-0.016459791497319663,-0.03692434332813397,638748902.0694606,31546444589.609745,0.04597959804729517,0.04464038645368463,0.0017986584476106238,Bull,0.04225718419894127,0.027294293265013196,Not High,Geopolitical Event,Not Positive,Not Tech,-0.018258449944930286,-0.038723001775744594,-0.3970989464968664,-0.8674432470677769
2018-11-01,0.01911600006871394,-0.008115393411963039,900389405.0951092,60452446242.598465,0.04687550052617832,0.04551019468561002,0.0015155019436177142,Bull,0.04843157362935313,-0.03252524158748821,High,No Geopolitical Event,Not Positive,Not Tech,0.017600498125096224,-0.009630895355580753,0.3754732840722835,-0.21162061428460488
2018-12-01,-0.005841826659103624,-0.010666214144928753,520108982.12008774,105102638510.12297,0.061499715509568106,0.05970846165977486,0.0015974654497179497,Bear,0.018400774579117683,-0.01518052921336467,High,Geopolitical Event,Not Positive,Not Tech,-0.007439292108821573,-0.012263679594646703,-0.1209646588960915,-0.2053926571501113
2019-01-01,0.06403584561972489,0.03919860473345271,595634360.8400972,54999801881.13461,0.042342781096985194,0.04110949621066524,0.0017727486996987896,Bull,0.016462148276343975,-0.02158424055014275,Not High,No Geopolitical Event,Positive,Not Tech,0.0622630969200261,0.037425856033753924,1.4704536477519952,0.9103944218135261
2019-02-01,0.026544527888828547,0.004665237341126829,366962985.4419176,80671078157.00954,0.046330073454011966,0.04498065383884657,0.0018134645546679096,Bull,0.05265675663756079,0.02481183480053996,Not High,No Geopolitical Event,Not Positive,Tech,0.024731063334160638,0.0028517727864589195,0.5338015135829456,0.0633999851730934
2019-03-01,0.028325130406956327,0.018132740559790195,656665513.191289,92097559826.66711,0.05663335389261166,0.05498383873069093,0.0013337549583258834,Bull,-0.010458560915586394,-0.030620305218662353,High,No Geopolitical Event,Not Positive,Tech,0.026991375448630443,0.01679898560146431,0.4765985694545227,0.3055258779537966
2019-04-01,0.022663990456558182,0.006858129786051879,376652371.64799726,82323093577.3469,0.05545706454078227,0.05384181023376919,0.0016691233115995185,Bull,0.014163400461737502,0.031481655603962086,High,No Geopolitical Event,Not Positive,Not Tech,0.020994867144958664,0.0051890064744523606,0.3785787675350065,0.09637503739051206
2019-05-01,0.02010383663357808,0.006285181708347356,238461218.13068235,99819444877.35057,0.05639521003691768,0.05475263110380357,0.0017511648146080194,Bull,0.03204924158714909,-0.03565665647734168,High,No Geopolitical Event,Not Positive,Not Tech,0.01835267181897006,0.004534016893739337,0.3254296208304917,0.08280911441759675
2019-06-01,0.11981312934090194,0.0627440913605783,517229107.79035765,67719883203.414276,0.03865107958908656,0.03752531998940443,0.0014138168095232384,Bull,-0.009455475307624524,0.08214121832541457,Not High,No Geopolitical Event,Positive,Not Tech,0.1183993125313787,0.06133027455105507,3.0632860398758353,1.6343704615542827
2019-07-01,-0.0013575613518272724,-0.0010308394263707048,1283588629.4925096,58550867495.74455,0.06522457212201614,0.0633248273029283,0.0017302106443168874,Bull,0.02849255724863515,0.02742365397912415,High,Geopolitical Event,Not Positive,Not Tech,-0.00308777199614416,-0.002761050070687592,-0.04734062479348794,-0.0436013833481061
2019-08-01,0.0612388988356883,0.06865882417718158,724112387.5941992,19204789230.914406,0.045286018970580884,0.04396700870930183,0.001515934224199711,Bull,0.06045728042104387,-0.019040144490130785,Not High,No Geopolitical Event,Positive,Tech,0.05972296461148859,0.06714288995298187,1.3187947620276883,1.5271198092395326
2019-09-01,-0.03869434418578727,-0.05395011216920885,868802769.5904096,68735352122.77837,0.06382757400048068,0.06196851844706862,0.001818411731641767,Bull,0.022818786931273188,0.01864183730004893,High,Geopolitical Event,Not Positive,Not Tech,-0.04051275591742904,-0.05576852390085062,-0.6347218510470716,-0.8999492855148082
2019-10-01,0.0520941649743055,0.03138454998544277,580515965.3884904,89288840282.62254,0.03068470233388367,0.02979097313969288,0.0017396712589370367,Bull,0.017330919500728275,-0.005098127969118247,Not High,No Geopolitical Event,Positive,Not Tech,0.050354493715368466,0.02964487872650573,1.6410292388518424,0.9950960174244023
2019-11-01,0.03618463933198821,0.012954169753784552,357884694.7715717,94107108290.41023,0.044815130939448646,0.04350983586354237,0.0017773640727902773,Bull,0.03239823428068109,0.02384591839038628,Not High,No Geopolitical Event,Positive,Not Tech,0.034407275259197935,0.011176805680994275,0.7677602304830228,0.2568799780364032
2019-12-01,0.021970356095536797,0.01663766274975891,438504035.3886382,54548760371.76588,0.05747312008098292,0.055799145709692154,0.0016713371173835423,Bull,0.017318556584253866,0.018741308750412015,High,No Geopolitical Event,Not Positive,Not Tech,0.020299018978153255,0.014966325632375366,0.35319152587419606,0.2682178273882741
2020-01-01,0.016419056630971464,0.023185579310395284,423208679.11085236,175297690615.46146,0.0372320054716052,0.036147578127772036,0.0017928238041200473,Bull,0.03916800748158129,-0.03156456690645898,Not High,No Geopolitical Event,Not Positive,Not Tech,0.014626232826851417,0.021392755506275236,0.3928403168614175,0.5918171178898226
2020-02-01,0.027670765397417717,-0.01209293812437209,383806896.399541,83091829262.36505,0.03684630362735725,0.03577311031782258,0.0018772482864912732,Bull,0.04098870928899391,-0.0226525551527788,Not High,No Geopolitical Event,Not Positive,Not Tech,0.025793517110926444,-0.013970186410863363,0.7000299778177898,-0.3905219950612808
2020-03-01,0.002178696894152102,-0.005328295346776804,689918230.4678977,76699262449.42955,0.03493205135284899,0.03391461296393106,0.001972827017520329,Bull,0.02295383322460242,0.020983747389582544,Not High,No Geopolitical Event,Not Positive,Not Tech,2.0586987663177327e-4,-0.0073011223642971326,0.005893437936188735,-0.21527954254002657
2020-04-01,-0.03555327257735103,-0.03274301532428355,266615538.7295208,136028925794.71686,0.03375811322281101,0.03277486720661263,0.0016469338056275262,Bear,-6.338431549945435e-4,0.07456207635006246,Not High,No Geopolitical Event,Not Positive,Not Tech,-0.03720020638297856,-0.03438994912991108,-1.101963434314263,-1.0492780615438342
2020-05-01,-0.02509724043784504,-0.03487164905902311,748201635.7002176,50274653945.05532,0.040096256808241894,0.03892840466819601,0.0012827362439922219,Bear,-0.003464414549181758,0.05238468034683689,Not High,No Geopolitical Event,Not Positive,Not Tech,-0.026379976681837263,-0.03615438530301533,-0.6579161942222693,-0.9287404816913287
2020-06-01,0.03069762776919928,0.020141145656170322,747373967.0893033,57487345831.677284,0.048010145481477515,0.04661179172958982,0.0016567409714811632,Bear,0.011040052686893662,-0.015982698944723754,High,No Geopolitical Event,Not Positive,Tech,0.029040886797718116,0.01848440468468916,0.6048906227314431,0.39656069845851905
2020-07-01,0.06262679693944986,0.02592839114517705,266447776.15324858,238760367637.6836,0.02385263187141658,0.023157895020792796,0.0016852189950473662,Bull,0.03884761001099671,0.042036916065899765,Not High,No Geopolitical Event,Positive,Not Tech,0.0609415779444025,0.024243172150129683,2.5549204914964063,1.0468642391012848
2020-08-01,0.026314914913164095,0.010120169069220166,667964775.5849091,72406694215.97873,0.04678239846373461,0.04541980433372292,0.0016261526025613815,Bull,-0.0162641034931385,0.007057265889748457,High,No Geopolitical Event,Positive,Tech,0.024688762310602713,0.008494016466658785,0.5277361384055859,0.18701129587104404
2020-09-01,0.07447177441887994,0.044890698715189505,1635334694.0255182,162962216570.7893,0.057336752978090676,0.0556667504641657,0.0017445448131103714,Bull,-0.01482650317465092,0.021052546068736182,High,No Geopolitical Event,Not Positive,Tech,0.07272722960576956,0.04314615390207913,1.2684225357784011,0.7750794422579698
2020-10-01,0.09451754708164058,0.09000338742508579,367190835.65374523,35074726928.43162,0.06558601238787648,0.06367574018240435,0.001816847452249748,Bull,0.009824403504797942,0.01941445962946233,High,No Geopolitical Event,Not Positive,Tech,0.09270069962939083,0.08818653997283604,1.4134217991659221,1.384931525259361
2020-11-01,0.007147659549370615,-0.011641246642261412,740215650.0569031,65462388872.691216,0.05800111271966605,0.05631175992200587,0.001566764373843288,Bull,0.03078789695961169,0.11201799054893564,High,No Geopolitical Event,Not Positive,Not Tech,0.005580895175527327,-0.0132080110161047,0.09622048463968606,-0.23455155786994306
2020-12-01,-0.0763604732554492,-0.08436675502563251,328122993.8105525,87003305733.7178,0.052393780067098404,0.050867747637959614,0.0016034344168929238,Bull,0.004628679036700157,-0.038411552423488975,High,Geopolitical Event,Not Positive,Not Tech,-0.07796390767234213,-0.08597018944252544,-1.4880374649910197,-1.6900726577162408
2021-01-01,0.06462121154196168,0.04822954097849026,845429811.8695772,83659370012.658,0.0268136768891224,0.026032696008856698,0.0017166722937362877,Bear,0.040634980741921185,0.013036794360514274,Not High,No Geopolitical Event,Positive,Not Tech,0.0629045392482254,0.046512868684753975,2.345987068776237,1.786709631185707
2021-02-01,-0.02377529766284654,-0.020368030503295706,549716011.417859,43550275672.357635,0.038403480907530145,0.03728493291993218,0.001561482414030646,Bear,0.02956739940310365,-0.062199091518704626,Not High,No Geopolitical Event,Not Positive,Not Tech,-0.025336780076877185,-0.021929512917326352,-0.6597521755354514,-0.588160181605236
2021-03-01,-0.031236375325253758,-0.01952034465869432,1108149889.8960218,72701629648.87325,0.04097292149719904,0.03977953543417383,0.001666517678000634,Bull,0.019487207635227804,0.03259343691835034,Not High,No Geopolitical Event,Not Positive,Not Tech,-0.03290289300325439,-0.021186862336694954,-0.8030399542171693,-0.5326070831509443
2021-04-01,0.10346712248282729,0.049022854787867956,233925824.9625971,42014879800.190254,0.051845296198396014,0.050335239027568944,0.0013299440136917973,Bull,0.039276562730635595,0.0528643388688562,High,No Geopolitical Event,Not Positive,Tech,0.10213717846913549,0.04769291077417616,1.9700375146529765,0.9475053997072396
2021-05-01,0.023123256191408,-0.003390920282040355,472879452.6213504,102830893229.95267,0.04351058525976113,0.042243286659962256,0.0014681041951911666,Bull,0.030667303256387356,0.06682648964404612,Not High,No Geopolitical Event,Not Positive,Not Tech,0.021655151996216832,-0.004859024477231522,0.4976984765186245,-0.1150247734354641
2021-06-01,-0.051354135722680314,-0.04082870849018143,372794322.73223364,123856261029.46489,0.03163491913098023,0.030713513719398282,0.0014340097382514738,Bull,0.013981299455756878,-0.06800581007348484,Not High,No Geopolitical Event,Not Positive,Not Tech,-0.05278814546093179,-0.0422627182284329,-1.6686669955554303,-1.3760300633313824
2021-07-01,0.017528820856357593,0.01525213918996601,439596388.68681467,23670754878.72903,0.06194868779336938,0.060144357080941145,0.0015117626478267088,Bear,0.0275222986883632,0.02551077988776121,High,No Geopolitical Event,Not Positive,Not Tech,0.016017058208530884,0.0137403765421393,0.25855363170816437,0.22845662018878612
2021-08-01,-0.006765256189507995,0.002444345502438215,354142746.5486091,133564017428.78319,0.05398633030549842,0.052413912917959625,0.0015380383865504221,Bear,0.035850267159551835,0.07273479805534606,High,No Geopolitical Event,Not Positive,Not Tech,-0.008303294576058417,9.063071158877927e-4,-0.15380364861015086,0.017291346236759337
2021-09-01,0.06670677441366987,0.008230567435995477,319759020.693382,38714411258.14111,0.04704453180665757,0.04567430272491026,0.001714131146065112,Bull,0.03002566689724094,-0.007560634521692118,Not High,No Geopolitical Event,Not Positive,Tech,0.06499264326760476,0.006516436289930365,1.3815132337741163,0.14267182860300948
2021-10-01,0.06415947557372342,0.02341121604505322,647974037.0987366,90388658236.80788,0.05714551868635585,0.05548108610325811,0.0018121806232569426,Bull,0.009739795841010424,5.13978716722022e-4,High,No Geopolitical Event,Not Positive,Tech,0.06234729495046648,0.021599035421796278,1.0910268448635607,0.389304480838703
2021-11-01,0.002370697594376567,-0.006826401271696375,281659553.63329124,100151644477.80983,0.030809624841479782,0.029912257127650273,0.0015324535946708018,Bull,0.04000404410128383,0.007538511111810349,Not High,No Geopolitical Event,Not Positive,Not Tech,8.38243999705765e-4,-0.008358854866367177,0.027207212162389454,-0.27944580814131953
2021-12-01,0.0591389431253951,0.03377506194075332,1018926506.8587677,65156316301.059296,0.051405449067234946,0.049908202977898004,0.0014882837599712317,Bull,0.04595872451117232,0.023600750057321422,High,No Geopolitical Event,Not Positive,Tech,0.05765065936542387,0.032286778180782086,1.12148926643984,0.6469232762213535
2022-01-01,0.0053937385688727826,-8.194624727500249e-4,268106998.6104591,52152764188.930595,0.03921300252397175,0.03807087623686578,0.001480929771583872,Bull,0.028425491130866735,0.035606395029838755,Not High,No Geopolitical Event,Not Positive,Not Tech,0.0039128087972889105,-0.002300392244333897,0.09978345307521214,-0.060423937448183064
2022-02-01,0.02624634066431631,0.021271278556627877,510315426.4304209,78209777654.06422,0.05164157887506234,0.050137455218507126,0.0015837008673407205,Bull,0.02578209324924374,0.06171283534845928,High,No Geopolitical Event,Not Positive,Tech,0.02466263979697559,0.019687577689287156,0.4775733107742984,0.39267205731694027
2022-03-01,0.05060150376896906,0.05187356052597391,633325232.3947535,89670649970.58566,0.043972533867001236,0.042691780453399254,0.0016124513524069517,Bull,0.02138749838440324,0.005180496382200304,Not High,No Geopolitical Event,Positive,Not Tech,0.04898905241656211,0.05026110917356696,1.1140829992816372,1.1773017812745032
2022-04-01,0.028014914284161897,0.025407259633352115,650575341.1286569,111987311312.89545,0.05111849534422395,0.04962960713031451,0.001730699905880373,Bull,0.06612831692605575,0.01685112181889875,Not High,No Geopolitical Event,Not Positive,Tech,0.026284214378281524,0.023676559727471742,0.5141820822637235,0.477065225708985
2022-05-01,0.04248088592548474,-0.0050372634212490705,417221021.97596526,25804932894.234356,0.058354831435111734,0.056655176150593914,0.0015989753351439706,Bull,0.02842631064271586,0.10851991508885847,High,No Geopolitical Event,Not Positive,Tech,0.04088191059034077,-0.006636238756393041,0.7005745640067496,-0.11713384737792354
